keyword,date,value
Carlton Lake Bottom logged,20/01/2023 04:00,-10.529
Carlton Lake Bottom logged,20/01/2023 05:00,-10.524
Carlton Lake Bottom logged,20/01/2023 06:00,-10.517
Carlton Lake Bottom logged,20/01/2023 07:00,-10.518
Carlton Lake Bottom logged,20/01/2023 08:00,-10.533
Carlton Lake Bottom logged,20/01/2023 09:00,-10.546
Carlton Lake Bottom logged,20/01/2023 10:00,-10.56
Carlton Lake Bottom logged,20/01/2023 11:00,-10.571
Carlton Lake Bottom logged,20/01/2023 12:00,-10.573
Carlton Lake Bottom logged,20/01/2023 13:00,-10.578
Carlton Lake Bottom logged,20/01/2023 14:00,-10.586
Carlton Lake Bottom logged,20/01/2023 15:00,-10.593
Carlton Lake Bottom logged,20/01/2023 16:00,-10.599
Carlton Lake Bottom logged,20/01/2023 17:00,-10.603
Carlton Lake Bottom logged,20/01/2023 18:00,-10.596
Carlton Lake Bottom logged,20/01/2023 19:00,-10.596
Carlton Lake Bottom logged,20/01/2023 20:00,-10.609
Carlton Lake Bottom logged,20/01/2023 21:00,-10.624
Carlton Lake Bottom logged,20/01/2023 22:00,-10.636
Carlton Lake Bottom logged,20/01/2023 23:00,-10.648
Carlton Lake Bottom logged,21/01/2023 00:00,-10.657
Carlton Lake Bottom logged,21/01/2023 01:00,-10.661
Carlton Lake Bottom logged,21/01/2023 02:00,-10.666
Carlton Lake Bottom logged,21/01/2023 03:00,-10.668
Carlton Lake Bottom logged,21/01/2023 04:00,-10.67
Carlton Lake Bottom logged,21/01/2023 05:00,-10.673
Carlton Lake Bottom logged,21/01/2023 06:00,-10.662
Carlton Lake Bottom logged,21/01/2023 07:00,-10.654
Carlton Lake Bottom logged,21/01/2023 08:00,-10.653
Carlton Lake Bottom logged,21/01/2023 09:00,-10.667
Carlton Lake Bottom logged,21/01/2023 10:00,-10.678
Carlton Lake Bottom logged,21/01/2023 11:00,-10.688
Carlton Lake Bottom logged,21/01/2023 12:00,-10.695
Carlton Lake Bottom logged,21/01/2023 13:00,-10.695
Carlton Lake Bottom logged,21/01/2023 14:00,-10.695
Carlton Lake Bottom logged,21/01/2023 15:00,-10.695
Carlton Lake Bottom logged,21/01/2023 16:00,-10.695
Carlton Lake Bottom logged,21/01/2023 17:00,-10.697
Carlton Lake Bottom logged,21/01/2023 18:00,-10.693
Carlton Lake Bottom logged,21/01/2023 19:00,-10.679
Carlton Lake Bottom logged,21/01/2023 20:00,-10.669
Carlton Lake Bottom logged,21/01/2023 21:00,-10.674
Carlton Lake Bottom logged,21/01/2023 22:00,-10.683
Carlton Lake Bottom logged,21/01/2023 23:00,-10.69
Carlton Lake Bottom logged,22/01/2023 00:00,-10.692
Carlton Lake Bottom logged,22/01/2023 01:00,-10.692
Carlton Lake Bottom logged,22/01/2023 02:00,-10.691
Carlton Lake Bottom logged,22/01/2023 03:00,-10.688
Carlton Lake Bottom logged,22/01/2023 04:00,-10.684
Carlton Lake Bottom logged,22/01/2023 05:00,-10.679
Carlton Lake Bottom logged,22/01/2023 06:00,-10.675
Carlton Lake Bottom logged,22/01/2023 07:00,-10.659
Carlton Lake Bottom logged,22/01/2023 08:00,-10.645
Carlton Lake Bottom logged,22/01/2023 09:00,-10.642
Carlton Lake Bottom logged,22/01/2023 10:00,-10.649
Carlton Lake Bottom logged,22/01/2023 11:00,-10.658
Carlton Lake Bottom logged,22/01/2023 12:00,-10.664
Carlton Lake Bottom logged,22/01/2023 13:00,-10.666
Carlton Lake Bottom logged,22/01/2023 14:00,-10.665
Carlton Lake Bottom logged,22/01/2023 15:00,-10.665
Carlton Lake Bottom logged,22/01/2023 16:00,-10.664
Carlton Lake Bottom logged,22/01/2023 17:00,-10.664
Carlton Lake Bottom logged,22/01/2023 18:00,-10.664
Carlton Lake Bottom logged,22/01/2023 19:00,-10.658
Carlton Lake Bottom logged,22/01/2023 20:00,-10.643
Carlton Lake Bottom logged,22/01/2023 21:00,-10.636
Carlton Lake Bottom logged,22/01/2023 22:00,-10.643
Carlton Lake Bottom logged,22/01/2023 23:00,-10.653
Carlton Lake Bottom logged,23/01/2023 00:00,-10.662
Carlton Lake Bottom logged,23/01/2023 01:00,-10.667
Carlton Lake Bottom logged,23/01/2023 02:00,-10.669
Carlton Lake Bottom logged,23/01/2023 03:00,-10.669
Carlton Lake Bottom logged,23/01/2023 04:00,-10.665
Carlton Lake Bottom logged,23/01/2023 05:00,-10.664
Carlton Lake Bottom logged,23/01/2023 06:00,-10.663
Carlton Lake Bottom logged,23/01/2023 07:00,-10.662
Carlton Lake Bottom logged,23/01/2023 08:00,-10.648
Carlton Lake Bottom logged,23/01/2023 09:00,-10.635
Carlton Lake Bottom logged,23/01/2023 10:00,-10.634
Carlton Lake Bottom logged,23/01/2023 11:00,-10.646
Carlton Lake Bottom logged,23/01/2023 12:00,-10.657
Carlton Lake Bottom logged,23/01/2023 13:00,-10.664
Carlton Lake Bottom logged,23/01/2023 14:00,-10.666
Carlton Lake Bottom logged,23/01/2023 15:00,-10.666
Carlton Lake Bottom logged,23/01/2023 16:00,-10.666
Carlton Lake Bottom logged,23/01/2023 17:00,-10.667
Carlton Lake Bottom logged,23/01/2023 18:00,-10.668
Carlton Lake Bottom logged,23/01/2023 19:00,-10.677
Carlton Lake Bottom logged,23/01/2023 20:00,-10.67
Carlton Lake Bottom logged,23/01/2023 21:00,-10.662
Carlton Lake Bottom logged,23/01/2023 22:00,-10.663
Carlton Lake Bottom logged,23/01/2023 23:00,-10.677
Carlton Lake Bottom logged,24/01/2023 00:00,-10.691
Carlton Lake Bottom logged,24/01/2023 01:00,-10.698
Carlton Lake Bottom logged,24/01/2023 02:00,-10.704
Carlton Lake Bottom logged,24/01/2023 03:00,-10.707
Carlton Lake Bottom logged,24/01/2023 04:00,-10.706
Carlton Lake Bottom logged,24/01/2023 05:00,-10.705
Carlton Lake Bottom logged,24/01/2023 06:00,-10.705
Carlton Lake Bottom logged,24/01/2023 07:00,-10.705
Carlton Lake Bottom logged,24/01/2023 08:00,-10.704
Carlton Lake Bottom logged,24/01/2023 09:00,-10.688
Carlton Lake Bottom logged,24/01/2023 10:00,-10.674
Carlton Lake Bottom logged,24/01/2023 11:00,-10.675
Carlton Lake Bottom logged,24/01/2023 12:00,-10.685
Carlton Lake Bottom logged,24/01/2023 13:00,-10.693
Carlton Lake Bottom logged,24/01/2023 14:00,-10.696
Carlton Lake Bottom logged,24/01/2023 15:00,-10.698
Carlton Lake Bottom logged,24/01/2023 16:00,-10.698
Carlton Lake Bottom logged,24/01/2023 17:00,-10.697
Carlton Lake Bottom logged,24/01/2023 18:00,-10.695
Carlton Lake Bottom logged,24/01/2023 19:00,-10.694
Carlton Lake Bottom logged,24/01/2023 20:00,-10.688
Carlton Lake Bottom logged,24/01/2023 21:00,-10.669
Carlton Lake Bottom logged,24/01/2023 22:00,-10.651
Carlton Lake Bottom logged,24/01/2023 23:00,-10.648
Carlton Lake Bottom logged,25/01/2023 00:00,-10.657
Carlton Lake Bottom logged,25/01/2023 01:00,-10.662
Carlton Lake Bottom logged,25/01/2023 02:00,-10.664
Carlton Lake Bottom logged,25/01/2023 03:00,-10.665
Carlton Lake Bottom logged,25/01/2023 04:00,-10.661
Carlton Lake Bottom logged,25/01/2023 05:00,-10.657
Carlton Lake Bottom logged,25/01/2023 06:00,-10.653
Carlton Lake Bottom logged,25/01/2023 07:00,-10.647
Carlton Lake Bottom logged,25/01/2023 08:00,-10.64
Carlton Lake Bottom logged,25/01/2023 09:00,-10.629
Carlton Lake Bottom logged,25/01/2023 10:00,-10.606
Carlton Lake Bottom logged,25/01/2023 11:00,-10.592
Carlton Lake Bottom logged,25/01/2023 12:00,-10.59
Carlton Lake Bottom logged,25/01/2023 13:00,-10.593
Carlton Lake Bottom logged,25/01/2023 14:00,-10.593
Carlton Lake Bottom logged,25/01/2023 15:00,-10.592
Carlton Lake Bottom logged,25/01/2023 16:00,-10.59
Carlton Lake Bottom logged,25/01/2023 17:00,-10.589
Carlton Lake Bottom logged,25/01/2023 18:00,-10.589
Carlton Lake Bottom logged,25/01/2023 19:00,-10.589
Carlton Lake Bottom logged,25/01/2023 20:00,-10.592
Carlton Lake Bottom logged,25/01/2023 21:00,-10.581
Carlton Lake Bottom logged,25/01/2023 22:00,-10.563
Carlton Lake Bottom logged,25/01/2023 23:00,-10.554
Carlton Lake Bottom logged,26/01/2023 00:00,-10.561
Carlton Lake Bottom logged,26/01/2023 01:00,-10.576
Carlton Lake Bottom logged,26/01/2023 02:00,-10.588
Carlton Lake Bottom logged,26/01/2023 03:00,-10.589
Carlton Lake Bottom logged,26/01/2023 04:00,-10.588
Carlton Lake Bottom logged,26/01/2023 05:00,-10.585
Carlton Lake Bottom logged,26/01/2023 06:00,-10.584
Carlton Lake Bottom logged,26/01/2023 07:00,-10.583
Carlton Lake Bottom logged,26/01/2023 08:00,-10.582
Carlton Lake Bottom logged,26/01/2023 09:00,-10.583
Carlton Lake Bottom logged,26/01/2023 10:00,-10.579
Carlton Lake Bottom logged,26/01/2023 11:00,-10.567
Carlton Lake Bottom logged,26/01/2023 12:00,-10.559
Carlton Lake Bottom logged,26/01/2023 13:00,-10.567
Carlton Lake Bottom logged,26/01/2023 14:00,-10.574
Carlton Lake Bottom logged,26/01/2023 15:00,-10.581
Carlton Lake Bottom logged,26/01/2023 16:00,-10.585
Carlton Lake Bottom logged,26/01/2023 17:00,-10.588
Carlton Lake Bottom logged,26/01/2023 18:00,-10.586
Carlton Lake Bottom logged,26/01/2023 19:00,-10.586
Carlton Lake Bottom logged,26/01/2023 20:00,-10.587
Carlton Lake Bottom logged,26/01/2023 21:00,-10.584
Carlton Lake Bottom logged,26/01/2023 22:00,-10.571
Carlton Lake Bottom logged,26/01/2023 23:00,-10.552
Carlton Lake Bottom logged,27/01/2023 00:00,-10.543
Carlton Lake Bottom logged,27/01/2023 01:00,-10.548
Carlton Lake Bottom logged,27/01/2023 02:00,-10.558
Carlton Lake Bottom logged,27/01/2023 03:00,-10.563
Carlton Lake Bottom logged,27/01/2023 04:00,-10.567
Carlton Lake Bottom logged,27/01/2023 05:00,-10.567
Carlton Lake Bottom logged,27/01/2023 06:00,-10.568
Carlton Lake Bottom logged,27/01/2023 07:00,-10.568
Carlton Lake Bottom logged,27/01/2023 08:00,-10.568
Carlton Lake Bottom logged,27/01/2023 09:00,-10.57
Carlton Lake Bottom logged,27/01/2023 10:00,-10.57
Carlton Lake Bottom logged,27/01/2023 11:00,-10.565
Carlton Lake Bottom logged,27/01/2023 12:00,-10.552
Carlton Lake Bottom logged,27/01/2023 13:00,-10.543
Carlton Lake Bottom logged,27/01/2023 14:00,-10.543
Carlton Lake Bottom logged,27/01/2023 15:00,-10.549
Carlton Lake Bottom logged,27/01/2023 16:00,-10.553
Carlton Lake Bottom logged,27/01/2023 17:00,-10.556
Carlton Lake Bottom logged,27/01/2023 18:00,-10.557
Carlton Lake Bottom logged,27/01/2023 19:00,-10.558
Carlton Lake Bottom logged,27/01/2023 20:00,-10.557
Carlton Lake Bottom logged,27/01/2023 21:00,-10.557
Carlton Lake Bottom logged,27/01/2023 22:00,-10.553
Carlton Lake Bottom logged,27/01/2023 23:00,-10.537
Carlton Lake Bottom logged,28/01/2023 00:00,-10.521
Carlton Lake Bottom logged,28/01/2023 01:00,-10.512
Carlton Lake Bottom logged,28/01/2023 02:00,-10.518
Carlton Lake Bottom logged,28/01/2023 03:00,-10.525
Carlton Lake Bottom logged,28/01/2023 04:00,-10.527
Carlton Lake Bottom logged,28/01/2023 05:00,-10.531
Carlton Lake Bottom logged,28/01/2023 06:00,-10.53
Carlton Lake Bottom logged,28/01/2023 07:00,-10.532
Carlton Lake Bottom logged,28/01/2023 08:00,-10.531
Carlton Lake Bottom logged,28/01/2023 09:00,-10.531
Carlton Lake Bottom logged,28/01/2023 10:00,-10.533
Carlton Lake Bottom logged,28/01/2023 11:00,-10.535
Carlton Lake Bottom logged,28/01/2023 12:00,-10.528
Carlton Lake Bottom logged,28/01/2023 13:00,-10.515
Carlton Lake Bottom logged,28/01/2023 14:00,-10.51
Carlton Lake Bottom logged,28/01/2023 15:00,-10.517
Carlton Lake Bottom logged,28/01/2023 16:00,-10.52
Carlton Lake Bottom logged,28/01/2023 17:00,-10.524
Carlton Lake Bottom logged,28/01/2023 18:00,-10.524
Carlton Lake Bottom logged,28/01/2023 19:00,-10.525
Carlton Lake Bottom logged,28/01/2023 20:00,-10.525
Carlton Lake Bottom logged,28/01/2023 21:00,-10.523
Carlton Lake Bottom logged,28/01/2023 22:00,-10.519
Carlton Lake Bottom logged,28/01/2023 23:00,-10.513
Carlton Lake Bottom logged,29/01/2023 00:00,-10.498
Carlton Lake Bottom logged,29/01/2023 01:00,-10.484
Carlton Lake Bottom logged,29/01/2023 02:00,-10.477
Carlton Lake Bottom logged,29/01/2023 03:00,-10.477
Carlton Lake Bottom logged,29/01/2023 04:00,-10.479
Carlton Lake Bottom logged,29/01/2023 05:00,-10.478
Carlton Lake Bottom logged,29/01/2023 06:00,-10.475
Carlton Lake Bottom logged,29/01/2023 07:00,-10.471
Carlton Lake Bottom logged,29/01/2023 08:00,-10.467
Carlton Lake Bottom logged,29/01/2023 09:00,-10.464
Carlton Lake Bottom logged,29/01/2023 10:00,-10.46
Carlton Lake Bottom logged,29/01/2023 11:00,-10.457
Carlton Lake Bottom logged,29/01/2023 12:00,-10.452
Carlton Lake Bottom logged,29/01/2023 13:00,-10.44
Carlton Lake Bottom logged,29/01/2023 14:00,-10.424
Carlton Lake Bottom logged,29/01/2023 15:00,-10.416
Carlton Lake Bottom logged,29/01/2023 16:00,-10.415
Carlton Lake Bottom logged,29/01/2023 17:00,-10.414
Carlton Lake Bottom logged,29/01/2023 18:00,-10.414
Carlton Lake Bottom logged,29/01/2023 19:00,-10.408
Carlton Lake Bottom logged,29/01/2023 20:00,-10.404
Carlton Lake Bottom logged,29/01/2023 21:00,-10.399
Carlton Lake Bottom logged,29/01/2023 22:00,-10.395
Carlton Lake Bottom logged,29/01/2023 23:00,-10.394
Carlton Lake Bottom logged,30/01/2023 00:00,-10.389
Carlton Lake Bottom logged,30/01/2023 01:00,-10.377
Carlton Lake Bottom logged,30/01/2023 02:00,-10.368
Carlton Lake Bottom logged,30/01/2023 03:00,-10.37
Carlton Lake Bottom logged,30/01/2023 04:00,-10.377
Carlton Lake Bottom logged,30/01/2023 05:00,-10.388
Carlton Lake Bottom logged,30/01/2023 06:00,-10.396
Carlton Lake Bottom logged,30/01/2023 07:00,-10.403
Carlton Lake Bottom logged,30/01/2023 08:00,-10.411
Carlton Lake Bottom logged,30/01/2023 09:00,-10.419
Carlton Lake Bottom logged,30/01/2023 10:00,-10.428
Carlton Lake Bottom logged,30/01/2023 11:00,-10.433
Carlton Lake Bottom logged,30/01/2023 12:00,-10.439
Carlton Lake Bottom logged,30/01/2023 13:00,-10.441
Carlton Lake Bottom logged,30/01/2023 14:00,-10.436
Carlton Lake Bottom logged,30/01/2023 15:00,-10.428
Carlton Lake Bottom logged,30/01/2023 16:00,-10.434
Carlton Lake Bottom logged,30/01/2023 17:00,-10.445
Carlton Lake Bottom logged,30/01/2023 18:00,-10.453
Carlton Lake Bottom logged,30/01/2023 19:00,-10.46
Carlton Lake Bottom logged,30/01/2023 20:00,-10.463
Carlton Lake Bottom logged,30/01/2023 21:00,-10.461
Carlton Lake Bottom logged,30/01/2023 22:00,-10.453
Carlton Lake Bottom logged,30/01/2023 23:00,-10.456
Carlton Lake Bottom logged,31/01/2023 00:00,-10.451
Carlton Lake Bottom logged,31/01/2023 01:00,-10.443
Carlton Lake Bottom logged,31/01/2023 02:00,-10.431
Carlton Lake Bottom logged,31/01/2023 03:00,-10.419
Carlton Lake Bottom logged,31/01/2023 04:00,-10.412
Carlton Lake Bottom logged,31/01/2023 05:00,-10.411
Carlton Lake Bottom logged,31/01/2023 06:00,-10.41
Carlton Lake Bottom logged,31/01/2023 07:00,-10.406
Carlton Lake Bottom logged,31/01/2023 08:00,-10.406
Carlton Lake Bottom logged,31/01/2023 09:00,-10.408
Carlton Lake Bottom logged,31/01/2023 10:00,-10.408
Carlton Lake Bottom logged,31/01/2023 11:00,-10.411
Carlton Lake Bottom logged,31/01/2023 12:00,-10.414
Carlton Lake Bottom logged,31/01/2023 13:00,-10.415
Carlton Lake Bottom logged,31/01/2023 14:00,-10.414
Carlton Lake Bottom logged,31/01/2023 15:00,-10.411
Carlton Lake Bottom logged,31/01/2023 16:00,-10.404
Carlton Lake Bottom logged,31/01/2023 17:00,-10.402
Carlton Lake Bottom logged,31/01/2023 18:00,-10.402
Carlton Lake Bottom logged,31/01/2023 19:00,-10.41
Carlton Lake Bottom logged,31/01/2023 20:00,-10.411
Carlton Lake Bottom logged,31/01/2023 21:00,-10.413
Carlton Lake Bottom logged,31/01/2023 22:00,-10.411
Carlton Lake Bottom logged,31/01/2023 23:00,-10.412
Carlton Lake Bottom logged,01/02/2023 00:00,-10.413
Carlton Lake Bottom logged,01/02/2023 01:00,-10.413
Carlton Lake Bottom logged,01/02/2023 02:00,-10.411
Carlton Lake Bottom logged,01/02/2023 03:00,-10.402
Carlton Lake Bottom logged,01/02/2023 04:00,-10.392
Carlton Lake Bottom logged,01/02/2023 05:00,-10.385
Carlton Lake Bottom logged,01/02/2023 06:00,-10.384
Carlton Lake Bottom logged,01/02/2023 07:00,-10.387
Carlton Lake Bottom logged,01/02/2023 08:00,-10.393
Carlton Lake Bottom logged,01/02/2023 09:00,-10.397
Carlton Lake Bottom logged,01/02/2023 10:00,-10.401
Carlton Lake Bottom logged,01/02/2023 11:00,-10.405
Carlton Lake Bottom logged,01/02/2023 12:00,-10.409
Carlton Lake Bottom logged,01/02/2023 13:00,-10.411
Carlton Lake Bottom logged,01/02/2023 14:00,-10.411
Carlton Lake Bottom logged,01/02/2023 15:00,-10.413
Carlton Lake Bottom logged,01/02/2023 16:00,-10.409
Carlton Lake Bottom logged,01/02/2023 17:00,-10.403
Carlton Lake Bottom logged,01/02/2023 18:00,-10.404
Carlton Lake Bottom logged,01/02/2023 19:00,-10.411
Carlton Lake Bottom logged,01/02/2023 20:00,-10.42
Carlton Lake Bottom logged,01/02/2023 21:00,-10.427
Carlton Lake Bottom logged,01/02/2023 22:00,-10.432
Carlton Lake Bottom logged,01/02/2023 23:00,-10.433
Carlton Lake Bottom logged,02/02/2023 00:00,-10.435
Carlton Lake Bottom logged,02/02/2023 01:00,-10.438
Carlton Lake Bottom logged,02/02/2023 02:00,-10.438
Carlton Lake Bottom logged,02/02/2023 03:00,-10.438
Carlton Lake Bottom logged,02/02/2023 04:00,-10.433
Carlton Lake Bottom logged,02/02/2023 05:00,-10.428
Carlton Lake Bottom logged,02/02/2023 06:00,-10.42
Carlton Lake Bottom logged,02/02/2023 07:00,-10.421
Carlton Lake Bottom logged,02/02/2023 08:00,-10.429
Carlton Lake Bottom logged,02/02/2023 09:00,-10.434
Carlton Lake Bottom logged,02/02/2023 10:00,-10.441
Carlton Lake Bottom logged,02/02/2023 11:00,-10.445
Carlton Lake Bottom logged,02/02/2023 12:00,-10.445
Carlton Lake Bottom logged,02/02/2023 13:00,-10.445
Carlton Lake Bottom logged,02/02/2023 14:00,-10.445
Carlton Lake Bottom logged,02/02/2023 15:00,-10.445
Carlton Lake Bottom logged,02/02/2023 16:00,-10.443
Carlton Lake Bottom logged,02/02/2023 17:00,-10.439
Carlton Lake Bottom logged,02/02/2023 18:00,-10.432
Carlton Lake Bottom logged,02/02/2023 19:00,-10.43
Carlton Lake Bottom logged,02/02/2023 20:00,-10.436
Carlton Lake Bottom logged,02/02/2023 21:00,-10.44
Carlton Lake Bottom logged,02/02/2023 22:00,-10.445
Carlton Lake Bottom logged,02/02/2023 23:00,-10.447
Carlton Lake Bottom logged,03/02/2023 00:00,-10.447
Carlton Lake Bottom logged,03/02/2023 01:00,-10.445
Carlton Lake Bottom logged,03/02/2023 02:00,-10.447
Carlton Lake Bottom logged,03/02/2023 03:00,-10.449
Carlton Lake Bottom logged,03/02/2023 04:00,-10.45
Carlton Lake Bottom logged,03/02/2023 05:00,-10.449
Carlton Lake Bottom logged,03/02/2023 06:00,-10.445
Carlton Lake Bottom logged,03/02/2023 07:00,-10.442
Carlton Lake Bottom logged,03/02/2023 08:00,-10.445
Carlton Lake Bottom logged,03/02/2023 09:00,-10.459
Carlton Lake Bottom logged,03/02/2023 10:00,-10.471
Carlton Lake Bottom logged,03/02/2023 11:00,-10.485
Carlton Lake Bottom logged,03/02/2023 12:00,-10.493
Carlton Lake Bottom logged,03/02/2023 13:00,-10.497
Carlton Lake Bottom logged,03/02/2023 14:00,-10.502
Carlton Lake Bottom logged,03/02/2023 15:00,-10.505
Carlton Lake Bottom logged,03/02/2023 16:00,-10.51
Carlton Lake Bottom logged,03/02/2023 17:00,-10.509
Carlton Lake Bottom logged,03/02/2023 18:00,-10.503
Carlton Lake Bottom logged,03/02/2023 19:00,-10.5
Carlton Lake Bottom logged,03/02/2023 20:00,-10.508
Carlton Lake Bottom logged,03/02/2023 21:00,-10.519
Carlton Lake Bottom logged,03/02/2023 22:00,-10.529
Carlton Lake Bottom logged,03/02/2023 23:00,-10.539
Carlton Lake Bottom logged,04/02/2023 00:00,-10.544
Carlton Lake Bottom logged,04/02/2023 01:00,-10.548
Carlton Lake Bottom logged,04/02/2023 02:00,-10.548
Carlton Lake Bottom logged,04/02/2023 03:00,-10.55
Carlton Lake Bottom logged,04/02/2023 04:00,-10.549
Carlton Lake Bottom logged,04/02/2023 05:00,-10.549
Carlton Lake Bottom logged,04/02/2023 06:00,-10.549
Carlton Lake Bottom logged,04/02/2023 07:00,-10.541
Carlton Lake Bottom logged,04/02/2023 08:00,-10.535
Carlton Lake Bottom logged,04/02/2023 09:00,-10.537
Carlton Lake Bottom logged,04/02/2023 10:00,-10.546
Carlton Lake Bottom logged,04/02/2023 11:00,-10.553
Carlton Lake Bottom logged,04/02/2023 12:00,-10.56
Carlton Lake Bottom logged,04/02/2023 13:00,-10.561
Carlton Lake Bottom logged,04/02/2023 14:00,-10.562
Carlton Lake Bottom logged,04/02/2023 15:00,-10.561
Carlton Lake Bottom logged,04/02/2023 16:00,-10.561
Carlton Lake Bottom logged,04/02/2023 17:00,-10.561
Carlton Lake Bottom logged,04/02/2023 18:00,-10.561
Carlton Lake Bottom logged,04/02/2023 19:00,-10.555
Carlton Lake Bottom logged,04/02/2023 20:00,-10.547
Carlton Lake Bottom logged,04/02/2023 21:00,-10.55
Carlton Lake Bottom logged,04/02/2023 22:00,-10.564
Carlton Lake Bottom logged,04/02/2023 23:00,-10.574
Carlton Lake Bottom logged,05/02/2023 00:00,-10.586
Carlton Lake Bottom logged,05/02/2023 01:00,-10.592
Carlton Lake Bottom logged,05/02/2023 02:00,-10.598
Carlton Lake Bottom logged,05/02/2023 03:00,-10.607
Carlton Lake Bottom logged,05/02/2023 04:00,-10.612
